run_id	hilton_neuron_count	delta_neuron_count	hilton_multiplier	delta_multiplier	hit_delta	hit_hilton
208	600	950	2.50	2.50	2	0
209	600	1000	2.50	2.50	1	0
210	650	100	2.50	2.50	0	0
211	650	150	2.50	2.50	0	0
212	650	200	2.50	2.50	0	0
213	650	250	2.50	2.50	0	0
214	650	300	2.50	2.50	0	0
215	650	350	2.50	2.50	0	0
216	650	400	2.50	2.50	3	0
217	650	450	2.50	2.50	3	0
218	650	500	2.50	2.50	2	0
219	650	550	2.50	2.50	1	1
220	650	600	2.50	2.50	0	0
221	650	650	2.50	2.50	8	0
222	650	700	2.50	2.50	2	0
223	650	750	2.50	2.50	0	0
224	650	800	2.50	2.50	1	0
225	650	850	2.50	2.50	3	0
226	650	900	2.50	2.50	1	0
227	650	950	2.50	2.50	1	2
228	650	1000	2.50	2.50	1	0
229	700	100	2.50	2.50	0	1
230	700	150	2.50	2.50	1	2
231	700	200	2.50	2.50	0	0
232	700	250	2.50	2.50	1	0
233	700	300	2.50	2.50	1	0
234	700	350	2.50	2.50	2	0
235	700	400	2.50	2.50	0	0
236	700	450	2.50	2.50	2	0
237	700	500	2.50	2.50	0	0
238	700	550	2.50	2.50	0	0
239	700	600	2.50	2.50	1	1
240	700	650	2.50	2.50	2	1
241	700	700	2.50	2.50	0	0
242	700	750	2.50	2.50	3	0
243	700	800	2.50	2.50	0	0
244	700	850	2.50	2.50	0	0
245	700	900	2.50	2.50	2	1
246	700	950	2.50	2.50	4	0
247	700	1000	2.50	2.50	1	1
248	750	100	2.50	2.50	1	0
249	750	150	2.50	2.50	0	0
250	750	200	2.50	2.50	0	0
251	750	250	2.50	2.50	3	0
252	750	300	2.50	2.50	0	0
253	750	350	2.50	2.50	0	0
254	750	400	2.50	2.50	0	0
255	750	450	2.50	2.50	0	0
256	750	500	2.50	2.50	3	2
257	750	550	2.50	2.50	0	0
258	750	600	2.50	2.50	0	0
259	750	650	2.50	2.50	8	0
260	750	700	2.50	2.50	0	0
261	750	750	2.50	2.50	3	0
262	750	800	2.50	2.50	0	0
263	750	850	2.50	2.50	3	0
264	750	900	2.50	2.50	0	1
265	750	950	2.50	2.50	0	0
266	750	1000	2.50	2.50	3	0
267	800	100	2.50	2.50	1	0
268	800	150	2.50	2.50	0	0
269	800	200	2.50	2.50	1	1
270	800	250	2.50	2.50	0	0
271	800	300	2.50	2.50	1	0
272	800	350	2.50	2.50	0	0
273	800	400	2.50	2.50	1	0
274	800	450	2.50	2.50	5	0
275	800	500	2.50	2.50	0	0
276	800	550	2.50	2.50	3	0
277	800	600	2.50	2.50	0	0
278	800	650	2.50	2.50	0	0
279	800	700	2.50	2.50	0	0
280	800	750	2.50	2.50	2	0
281	800	800	2.50	2.50	1	1
282	800	850	2.50	2.50	0	0
283	800	900	2.50	2.50	0	0
284	800	950	2.50	2.50	3	0
285	800	1000	2.50	2.50	0	1
286	850	100	2.50	2.50	1	0
287	850	150	2.50	2.50	0	0
288	850	200	2.50	2.50	1	2
289	850	250	2.50	2.50	0	0
290	850	300	2.50	2.50	1	0
291	850	350	2.50	2.50	0	1
292	850	400	2.50	2.50	0	0
293	850	450	2.50	2.50	0	0
294	850	500	2.50	2.50	0	0
295	850	550	2.50	2.50	1	0
296	850	600	2.50	2.50	4	2
297	850	650	2.50	2.50	2	0
298	850	700	2.50	2.50	3	0
299	850	750	2.50	2.50	0	0
300	850	800	2.50	2.50	2	1
301	850	850	2.50	2.50	0	0
302	850	900	2.50	2.50	0	0
303	850	950	2.50	2.50	0	0
304	850	1000	2.50	2.50	2	1
305	900	100	2.50	2.50	1	0
306	900	150	2.50	2.50	1	0
307	900	200	2.50	2.50	0	0
308	900	250	2.50	2.50	0	0
309	900	300	2.50	2.50	0	0
310	900	350	2.50	2.50	0	0
311	900	400	2.50	2.50	1	0
312	900	450	2.50	2.50	0	0
313	900	500	2.50	2.50	2	0
314	900	550	2.50	2.50	2	0
315	900	600	2.50	2.50	0	0
316	900	650	2.50	2.50	5	1
317	900	700	2.50	2.50	0	0
318	900	750	2.50	2.50	0	0
319	900	800	2.50	2.50	0	0
320	900	850	2.50	2.50	3	0
321	900	900	2.50	2.50	0	0
322	900	950	2.50	2.50	0	0
323	900	1000	2.50	2.50	0	0
324	950	100	2.50	2.50	0	0
325	950	150	2.50	2.50	0	1
326	950	200	2.50	2.50	0	0
327	950	250	2.50	2.50	0	0
328	950	300	2.50	2.50	0	0
329	950	350	2.50	2.50	0	0
330	950	400	2.50	2.50	1	0
331	950	450	2.50	2.50	0	0
332	950	500	2.50	2.50	0	0
333	950	550	2.50	2.50	1	0
334	950	600	2.50	2.50	1	1
335	950	650	2.50	2.50	1	0
336	950	700	2.50	2.50	0	0
337	950	750	2.50	2.50	1	1
338	950	800	2.50	2.50	2	0
339	950	850	2.50	2.50	0	0
340	950	900	2.50	2.50	2	2
341	950	950	2.50	2.50	0	0
342	950	1000	2.50	2.50	0	0
343	1000	100	2.50	2.50	0	0
344	1000	150	2.50	2.50	0	0
345	1000	200	2.50	2.50	0	0
346	1000	250	2.50	2.50	0	0
347	1000	300	2.50	2.50	0	0
348	1000	350	2.50	2.50	0	0
349	1000	400	2.50	2.50	0	0
350	1000	450	2.50	2.50	1	0
351	1000	500	2.50	2.50	0	0
352	1000	550	2.50	2.50	0	0
353	1000	600	2.50	2.50	3	0
354	1000	650	2.50	2.50	0	0
355	1000	700	2.50	2.50	2	1
356	1000	750	2.50	2.50	2	0
357	1000	800	2.50	2.50	2	0
358	1000	850	2.50	2.50	0	0
359	1000	900	2.50	2.50	0	0
360	1000	950	2.50	2.50	2	2
361	1000	1000	2.50	2.50	0	0
